graduate_course,course_type,couse_name,professor,major,course_code,time,max_enrollment,total_enrollment,credit,department
[대학원],[전선],"미시경제학특수연구 (불완전 경쟁, 정보, 전략적 상호작용)",Gueron Yves,경제학부,212.704(001),화(12:00~14:50),20,0,3,
[대학원],[전선],미시경제학특수연구 (미시경제학의 최신동향),고영우,경제학부,212.704(002),수(10:00~12:50),20,0,3,
[대학원],[전선],산업조직론연구 (실제사례분석),김성삼,경제학부,212.657(001),수(15:00~17:50),50,0,3,
[대학원],[전선],산업조직론특수연구,이상승,경제학부,212.741(001),금(10:00~12:50),30,0,3,
[대학원],[논문],대학원논문연구,박지형,경제학부,212.803(012),,10,0,3,
[대학원],[논문],대학원논문연구,김영식,경제학부,212.803(007),,10,0,3,
[대학원],[논문],대학원논문연구,류근관,경제학부,212.803(009),,10,0,3,
[대학원],[논문],대학원논문연구,서명환,경제학부,212.803(013),,10,0,3,
[대학원],[논문],대학원논문연구,김봉근,경제학부,212.803(005),,10,0,3,
[대학원],[논문],대학원논문연구,김진우,경제학부,212.803(008),,10,0,3,
[대학원],[논문],대학원논문연구,박예나,경제학부,212.803(010),,10,0,3,
[대학원],[논문],대학원논문연구,,경제학부,212.803(006),,10,0,3,
[대학원],[논문],대학원논문연구,,경제학부,212.803(011),,10,0,3,
[대학원],[논문],대학원논문연구,안동현,경제학부,212.803(014),,10,0,3,
[대학원],[논문],대학원논문연구,조영준,경제학부,212.803(022),,10,0,3,
[대학원],[논문],대학원논문연구,이상승,경제학부,212.803(015),,10,0,3,
[대학원],[논문],대학원논문연구,조성진,경제학부,212.803(021),,10,0,3,
[대학원],[논문],대학원논문연구,이정민,경제학부,212.803(017),,10,0,3,
[대학원],[논문],대학원논문연구,이철희,경제학부,212.803(019),,10,0,3,
[대학원],[논문],대학원논문연구,이철인,경제학부,212.803(018),,10,0,3,
[대학원],[논문],대학원논문연구,이은희,경제학부,212.803(016),,10,0,3,
[대학원],[논문],대학원논문연구,장민수,경제학부,212.803(020),,10,0,3,
[대학원],[논문],대학원논문연구,최승주,경제학부,212.803(023),목(15:00~17:50),10,0,3,
[대학원],[논문],대학원논문연구,홍석철,경제학부,212.803(025),,10,0,3,
[대학원],[논문],대학원논문연구,홍재화,경제학부,212.803(026),,10,0,3,
[대학원],[논문],대학원논문연구,황일우,경제학부,212.803(027),,10,0,3,
[대학원],[논문],대학원논문연구,최재원,경제학부,212.803(024),,10,0,3,
[대학원],[논문],대학원논문연구,,경제학부,212.803(028),,10,0,3,
[학사],[전선],미국정치론,백창재,정치외교학부(정치학전공),216A.323(001),월(15:00~17:50),70,0,3,
[대학원],[논문],대학원논문연구,권형기,정치외교학부(정치학전공),216A.803(006),월(12:00~14:50),3,0,3,
[대학원],[논문],대학원논문연구,김영민,정치외교학부(정치학전공),216A.803(005),,3,0,3,
[대학원],[논문],대학원논문연구,박원호,정치외교학부(정치학전공),216A.803(008),,3,0,3,
[대학원],[논문],대학원논문연구,안도경,정치외교학부(정치학전공),216A.803(007),,3,0,3,
[대학원],[논문],대학원논문연구,손인주,정치외교학부(정치학전공),216A.803(009),,3,0,3,
[대학원],[논문],대학원논문연구,김용균,정치외교학부(정치학전공),216A.803(011),목(12:00~14:50),3,0,3,
[대학원],[논문],대학원논문연구,이정철,정치외교학부(정치학전공),216A.803(012),,3,0,3,
[대학원],[논문],대학원논문연구,김주형,정치외교학부(정치학전공),216A.803(010),,3,0,3,
[대학원],[논문],대학원논문연구,박종희,정치외교학부(외교학전공),216B.803(007),,5,0,3,
[대학원],[논문],대학원논문연구,조동준,정치외교학부(외교학전공),216B.803(006),,5,0,3,
[대학원],[논문],대학원논문연구,이나경,정치외교학부(외교학전공),216B.803(009),,5,0,3,
[대학원],[논문],대학원논문연구,Brandon Ives,정치외교학부(외교학전공),216B.803(010),,5,0,3,
[대학원],[논문],대학원논문연구,안두환,정치외교학부(외교학전공),216B.803(008),,5,0,3,
[대학원],[논문],대학원논문연구,김범수,정치외교학부(외교학전공),216B.803(012),,5,0,3,
[대학원],[논문],대학원논문연구,,정치외교학부(외교학전공),216B.803(011),,5,0,3,
[학사],[전필],마케팅관리,한다희,경영학과,251.321(002),월(13:00~15:50),60,0,3,
[학사],[전선],보험과 위험관리,박소정,경영학과,251.339(002),목(09:30~12:20),80,0,3,
[학사],[전선],보험과 위험관리,박소정,경영학과,251.339(001),월(09:30~12:20),80,0,3,
[대학원],[전선],마케팅모형세미나,박성호,경영학과,251.769A(001),월(09:30~12:20),40,0,3,
[대학원],[논문],대학원논문연구,김정욱,경영학과,251.803(009),목(15:00~17:50),10,0,3,
[대학원],[논문],대학원논문연구,남익현,경영학과,251.803(011),수(15:00~17:50),10,0,3,
[대학원],[논문],대학원논문연구,김송희,경영학과,251.803(006),수(15:00~17:50),10,0,3,
[대학원],[논문],대학원논문연구,김성수,경영학과,251.803(005),목(09:00~11:50),10,0,3,
[대학원],[논문],대학원논문연구,노상규,경영학과,251.803(012),월(15:00~17:50),10,0,3,
[대학원],[논문],대학원논문연구,김우진,경영학과,251.803(008),화(15:00~17:50),10,0,3,
[대학원],[논문],대학원논문연구,김종호,경영학과,251.803(010),화(09:00~11:50),10,0,3,
[대학원],[논문],대학원논문연구,,경영학과,251.803(007),월(15:00~17:50),10,0,3,
[대학원],[논문],대학원논문연구,박남규,경영학과,251.803(014),수(09:00~11:50),10,0,3,
[대학원],[논문],대학원논문연구,박희준,경영학과,251.803(019),목(09:00~11:50),10,0,3,
[대학원],[논문],대학원논문연구,박선현,경영학과,251.803(015),목(09:00~11:50),10,0,3,
[대학원],[논문],대학원논문연구,배종훈,경영학과,251.803(020),화(09:00~11:50),10,0,3,
[대학원],[논문],대학원논문연구,박진수,경영학과,251.803(018),수(09:00~11:50),10,0,3,
[대학원],[논문],대학원논문연구,백복현,경영학과,251.803(021),월(09:00~11:50),10,0,3,
[대학원],[논문],대학원논문연구,박소정,경영학과,251.803(017),화(15:00~17:50),10,0,3,
[대학원],[논문],대학원논문연구,박성호,경영학과,251.803(016),월(15:00~17:50),10,0,3,
[대학원],[논문],대학원논문연구,민승기,경영학과,251.803(013),화(15:00~17:50),10,0,3,
[대학원],[논문],대학원논문연구,유병준,경영학과,251.803(029),목(15:00~17:50),10,0,3,
[대학원],[논문],대학원논문연구,신재용,경영학과,251.803(026),월(15:00~17:50),10,0,3,
[대학원],[논문],대학원논문연구,서경원,경영학과,251.803(022),화(15:00~17:50),10,0,3,
[대학원],[논문],대학원논문연구,윤석화,경영학과,251.803(030),월(09:00~11:50),10,0,3,
[대학원],[논문],대학원논문연구,송재용,경영학과,251.803(025),목(09:00~11:50),10,0,3,
[대학원],[논문],대학원논문연구,양홍석,경영학과,251.803(027),화(15:00~17:50),10,0,3,
[대학원],[논문],대학원논문연구,석승훈,경영학과,251.803(023),수(15:00~17:50),10,0,3,
[대학원],[논문],대학원논문연구,송인성,경영학과,251.803(024),목(15:00~17:50),10,0,3,
[대학원],[논문],대학원논문연구,오정석,경영학과,251.803(028),수(15:00~17:50),10,0,3,
[대학원],[논문],대학원논문연구,이경묵,경영학과,251.803(032),화(15:00~17:50),10,0,3,
[대학원],[논문],대학원논문연구,이관휘,경영학과,251.803(033),월(09:00~11:50),10,0,3,
[대학원],[논문],대학원논문연구,이준만,경영학과,251.803(038),월(09:00~11:50),10,0,3,
[대학원],[논문],대학원논문연구,이정연,경영학과,251.803(035),목(15:00~17:50),10,0,3,
[대학원],[논문],대학원논문연구,이우종,경영학과,251.803(034),수(15:00~17:50),10,0,3,
[대학원],[논문],대학원논문연구,이종섭,경영학과,251.803(037),수(14:00~16:50),10,0,3,
[대학원],[논문],대학원논문연구,윤혜진,경영학과,251.803(031),화(09:00~11:50),10,0,3,
[대학원],[논문],대학원논문연구,이태우,경영학과,251.803(039),목(15:00~17:50),10,0,3,
[대학원],[논문],대학원논문연구,이제호,경영학과,251.803(036),화(14:00~16:50),10,0,3,
[대학원],[논문],대학원논문연구,임재현,경영학과,251.803(040),목(09:00~11:50),10,0,3,
[대학원],[논문],대학원논문연구,장정주,경영학과,251.803(041),화(15:00~17:50),10,0,3,
[대학원],[논문],대학원논문연구,최진남,경영학과,251.803(045),금(15:00~17:50),10,0,3,
[대학원],[논문],대학원논문연구,최선화,경영학과,251.803(044),수(15:00~17:50),10,0,3,
[대학원],[논문],대학원논문연구,한정석,경영학과,251.803(047),화(15:00~17:50),10,0,3,
[대학원],[논문],대학원논문연구,조우제,경영학과,251.803(042),목(09:00~11:50),10,0,3,
[대학원],[논문],대학원논문연구,한다희,경영학과,251.803(046),월(15:00~17:50),10,0,3,
[대학원],[논문],대학원논문연구,채준,경영학과,251.803(043),월(15:00~17:50),10,0,3,
[대학원],[논문],대학원논문연구,,경영학과,251.803(048),수(15:00~17:50),10,0,3,
[대학원],[논문],대학원논문연구,David Schoenherr,경영학과,251.803(049),금(15:00~17:50),10,0,3,
[대학원],[논문],대학원논문연구,,경영학과,251.803(051),,10,0,3,
[대학원],[논문],대학원논문연구,,경영학과,251.803(050),,10,0,3,
[대학원],[전선],법철학특수연구 (법철학의 형이상학적 전환),공두현,법학과,270.502(001),화(19:00~21:50),10,0,3,
[대학원],[전선],리더십세미나,윤석화,경영학과,252.739(001),월(19:00~21:50),10,0,3,
[대학원],[전선],법경제학연구,Masaki Iwasaki,법학과,270.523(001),토(09:30~12:20),16,0,3,
[대학원],[전선],법학방법론연구,김도균,법학과,270.503(001),화(19:00~21:50),30,0,3,
[대학원],[전필],로마법연구,이상훈,법학과,270.516(001),수(19:00~21:50),10,0,3,
[대학원],[전선],무체재산권특수연구 (법과정보산업기술연구),박준석,법학과,270.638(001),토(09:30~12:20),60,0,3,
[대학원],[전선],민사소송법특수연구 (상소제도연구),오정후,법학과,270.629(001),금(19:00~21:50),20,0,3,
[대학원],[전선],사법일반이론,이동진,법학과,270.621(001),토(09:00~11:50),30,0,3,
[대학원],[전선],물권법특수연구 (새로운 패러다임에 의한 물권론),남효순,법학과,270.630(001),화(19:00~21:50),20,0,3,
[대학원],[전선],사법특수연구 (사법의 최근 쟁점),최봉경,법학과,270.627(001),화(16:00~18:50),20,0,3,
[대학원],[전선],비교상사법연구 (미국상사법연구),천경훈,법학과,270.661(001),화(19:00~21:50),10,0,3,
[대학원],[전선],사회보장법연구 (쟁점과 과제),김복기,법학과,270.784(001),금(19:00~21:50),30,0,3,
[대학원],[전선],비교행정법연구 (프랑스행정법연구),최계영,법학과,270.729(001),목(19:00~21:50),20,0,3,
[대학원],[전선],산업규제법특수연구 (AI와 경쟁법),이봉의,법학과,270.852(001),목(19:00~21:50),20,0,3,
[학사],[전필],분자생물학,김재범,생명과학부,300.319(001),화(14:00~15:15) 목(14:00~15:15),60,0,3,
[대학원],[논문],대학원논문연구,천현득,과학학과,321.803(004),,10,0,3,
[대학원],[논문],대학원논문연구,박상욱,과학학과,321.803(006),,10,0,3,
[대학원],[논문],대학원논문연구,김정은,과학학과,321.803(005),,10,0,3,
[대학원],[논문],대학원논문연구,한승현,유전공학전공,322.803(006),,10,0,3,협동과정
[대학원],[논문],대학원논문연구,이준호,유전공학전공,322.803(005),,10,0,3,협동과정
[대학원],[논문],대학원논문연구,협동과정,유전공학전공,322.803(007),,10,0,3,
[학사],[전선],베이즈통계 및 실습,이재용,통계학과,326.411(001),월(13:00~14:50) 수(13:00~14:50),50,0,3,
[대학원],[전선],범주형자료분석,박태성,통계학과,326.747(001),화(14:00~15:15) 목(14:00~15:15),40,0,3,
[대학원],[논문],대학원논문연구,PARK JUN YONG,통계학과,326.803(013),,20,0,3,
[대학원],[논문],대학원논문연구,장원,통계학과,326.803(012),,20,0,3,
[대학원],[논문],대학원논문연구,장원철,통계학과,326.803(010),,20,0,3,
[대학원],[논문],대학원논문연구,임채영,통계학과,326.803(009),,20,0,3,
[대학원],[논문],대학원논문연구,이상열,통계학과,326.803(006),,20,0,3,
[대학원],[논문],대학원논문연구,원중호,통계학과,326.803(005),,20,0,3,
[대학원],[논문],대학원논문연구,이재용,통계학과,326.803(007),,20,0,3,
[대학원],[논문],대학원논문연구,정성규,통계학과,326.803(011),,20,0,3,
[대학원],[논문],대학원논문연구,임요한,통계학과,326.803(008),,20,0,3,
[대학원],[논문],대학원논문연구,문하은,통계학과,326.803(014),,20,0,3,
[대학원],[전선],미분기하학 2,,수리과학부,3341.606(001),,40,0,3,
[대학원],[전선],미적분학연습조교세미나,현동훈,수리과학부,3341.781(001),화(19:00~20:50),20,0,1,
[대학원],[논문],대학원논문연구,변순식,수리과학부,3341.803(008),,20,0,3,
[대학원],[논문],대학원논문연구,변동호,수리과학부,3341.803(007),,20,0,3,
[대학원],[논문],대학원논문연구,박종일,수리과학부,3341.803(006),,20,0,3,
[대학원],[논문],대학원논문연구,김판기,수리과학부,3341.803(005),,20,0,3,
[대학원],[논문],대학원논문연구,Gerald Trutnau,수리과학부,3341.803(017),,20,0,3,
[대학원],[논문],대학원논문연구,현동훈,수리과학부,3341.803(016),,20,0,3,
[대학원],[논문],대학원논문연구,천정희,수리과학부,3341.803(014),,20,0,3,
[대학원],[논문],대학원논문연구,이상혁,수리과학부,3341.803(010),,20,0,3,
[대학원],[논문],대학원논문연구,하승열,수리과학부,3341.803(015),,20,0,3,
[대학원],[논문],대학원논문연구,이기암,수리과학부,3341.803(009),,20,0,3,
[대학원],[논문],대학원논문연구,임선희,수리과학부,3341.803(012),,20,0,3,
[대학원],[논문],대학원논문연구,이훈희,수리과학부,3341.803(011),,20,0,3,
[대학원],[논문],대학원논문연구,정자아,수리과학부,3341.803(013),,20,0,3,
